"Date","Price","Open","High","Low","Vol.","Change %"
"07/25/2022","6.22","6.61","6.61","6.16","2.49M","-5.92%"
"07/24/2022","6.61","6.67","6.81","6.54","1.63M","-0.90%"
"07/23/2022","6.67","6.48","6.78","6.29","2.33M","2.94%"
"07/22/2022","6.48","6.90","7.10","6.39","2.38M","-6.10%"
"07/21/2022","6.90","6.74","6.98","6.44","2.54M","2.42%"
"07/20/2022","6.74","7.37","7.57","6.54","3.93M","-8.53%"
"07/19/2022","7.37","7.55","7.61","7.12","3.57M","-2.45%"
"07/18/2022","7.55","7.23","7.83","7.20","3.99M","4.45%"
"07/17/2022","7.23","7.12","7.61","6.85","2.90M","1.47%"
"07/16/2022","7.12","6.81","7.43","6.62","2.59M","4.62%"
"07/15/2022","6.81","6.84","7.14","6.70","3.28M","-0.39%"
"07/14/2022","6.84","6.52","6.92","6.28","3.85M","4.86%"
"07/13/2022","6.52","6.29","6.55","5.89","4.55M","3.70%"
"07/12/2022","6.29","6.28","6.61","6.18","3.77M","0.11%"
"07/11/2022","6.28","6.39","6.89","6.10","5.06M","-1.70%"
"07/10/2022","6.39","6.97","7.04","6.32","3.53M","-8.39%"
"07/09/2022","6.97","6.95","7.29","6.87","5.10M","0.35%"
"07/08/2022","6.95","6.26","7.44","5.96","8.22M","11.00%"
"07/07/2022","6.26","5.63","6.40","5.56","5.17M","11.20%"
"07/06/2022","5.63","5.51","5.73","5.40","3.02M","2.23%"
"07/05/2022","5.51","5.59","5.73","5.29","2.38M","-1.48%"
"07/04/2022","5.59","5.24","5.62","5.19","1.97M","6.69%"
"07/03/2022","5.24","5.25","5.29","5.12","1.13M","-0.12%"
"07/02/2022","5.25","5.23","5.35","5.14","1.67M","0.40%"
"07/01/2022","5.23","5.35","5.47","5.13","2.53M","-2.44%"
"06/30/2022","5.36","5.42","5.44","5.02","2.54M","-0.98%"
"06/29/2022","5.41","5.49","5.61","5.26","2.36M","-1.38%"
"06/28/2022","5.49","5.78","6.02","5.43","3.62M","-5.10%"
"06/27/2022","5.78","5.76","6.14","5.68","3.71M","0.35%"
"06/26/2022","5.76","6.32","6.34","5.75","2.68M","-8.72%"
"06/25/2022","6.31","6.12","6.46","5.93","2.52M","3.10%"
"06/24/2022","6.12","5.81","6.25","5.74","2.76M","5.34%"
"06/23/2022","5.81","5.45","5.87","5.45","3.64M","6.79%"
"06/22/2022","5.44","5.84","5.84","5.39","2.53M","-6.68%"
"06/21/2022","5.83","5.78","6.27","5.67","3.79M","0.87%"
"06/20/2022","5.78","5.49","5.88","5.26","3.59M","5.27%"
"06/19/2022","5.49","5.15","5.54","4.90","2.26M","6.61%"
"06/18/2022","5.15","5.45","5.54","4.62","3.57M","-5.51%"
"06/17/2022","5.45","5.32","5.56","5.23","1.70M","2.45%"
"06/16/2022","5.32","6.00","6.04","5.25","3.88M","-11.33%"
"06/15/2022","6.00","5.58","6.03","5.03","4.76M","7.51%"
"06/14/2022","5.58","5.44","5.89","5.18","4.90M","2.78%"
"06/13/2022","5.43","5.64","6.10","5.20","9.36M","-3.72%"
"06/12/2022","5.64","5.96","6.44","5.45","12.98M","-5.05%"
"06/11/2022","5.94","6.10","6.68","5.56","15.67M","-2.62%"
"06/10/2022","6.10","6.40","6.54","6.05","2.40M","-4.70%"
"06/09/2022","6.40","6.51","6.95","6.29","3.36M","-1.68%"
"06/08/2022","6.51","6.82","6.99","6.50","3.87M","-4.55%"
"06/07/2022","6.82","7.58","7.59","6.75","5.49M","-10.03%"
"06/06/2022","7.58","7.35","8.03","7.33","2.78M","3.14%"
"06/05/2022","7.35","7.75","7.76","7.29","2.21M","-5.16%"
"06/04/2022","7.75","7.92","7.98","7.52","3.74M","-2.02%"
"06/03/2022","7.91","9.46","9.63","7.82","7.23M","-16.38%"
"06/02/2022","9.46","7.62","9.74","7.49","8.85M","24.14%"
"06/01/2022","7.62","8.27","8.43","7.46","3.58M","-7.86%"
"05/31/2022","8.27","8.11","8.66","7.98","4.02M","1.97%"
"05/30/2022","8.11","7.12","8.31","7.06","4.15M","13.90%"
"05/29/2022","7.12","7.24","7.42","6.98","2.13M","-1.65%"
"05/28/2022","7.24","6.95","7.40","6.76","1.76M","4.17%"
"05/27/2022","6.95","7.30","7.51","6.83","3.03M","-4.81%"
"05/26/2022","7.30","7.79","7.92","6.97","2.57M","-6.28%"
"05/25/2022","7.79","7.92","8.06","7.62","1.76M","-1.64%"
"05/24/2022","7.92","7.75","7.92","7.36","2.32M","2.19%"
"05/23/2022","7.75","8.22","8.86","7.58","3.25M","-5.72%"
"05/22/2022","8.22","8.00","8.36","7.85","1.69M","2.75%"
"05/21/2022","8.00","7.77","8.23","7.63","1.28M","2.96%"
"05/20/2022","7.77","8.19","8.46","7.55","2.62M","-5.12%"
"05/19/2022","8.19","7.50","8.32","7.31","2.05M","9.21%"
"05/18/2022","7.50","8.63","8.75","7.46","2.46M","-13.10%"
"05/17/2022","8.63","8.11","8.70","8.11","2.09M","6.41%"
"05/16/2022","8.11","9.22","9.23","8.08","2.58M","-12.04%"
"05/15/2022","9.22","8.53","9.25","8.05","2.83M","8.10%"
"05/14/2022","8.53","9.30","9.42","7.66","3.46M","-9.07%"
"05/13/2022","9.38","7.22","10.28","7.09","7.19M","29.91%"
"05/12/2022","7.22","7.40","8.01","6.05","8.04M","-2.43%"
"05/11/2022","7.40","10.56","10.84","7.04","9.42M","-29.81%"
"05/10/2022","10.54","9.88","11.61","9.65","6.87M","6.73%"
"05/09/2022","9.88","11.90","12.16","9.88","6.10M","-16.99%"
"05/08/2022","11.90","12.05","12.29","11.72","2.19M","-1.26%"
"05/07/2022","12.05","12.47","12.53","11.71","1.62M","-3.35%"
"05/06/2022","12.47","12.70","12.80","12.20","2.29M","-1.84%"
"05/05/2022","12.70","14.28","14.55","12.45","3.98M","-11.05%"
"05/04/2022","14.28","12.81","14.41","12.77","2.33M","11.47%"
"05/03/2022","12.81","12.94","13.52","12.53","2.03M","-0.99%"
"05/02/2022","12.94","13.04","13.22","12.34","2.12M","-0.77%"
"05/01/2022","13.04","12.40","13.35","12.16","3.22M","4.98%"
"04/30/2022","12.42","14.13","14.34","11.36","3.60M","-12.09%"
"04/29/2022","14.13","15.11","15.25","13.74","2.01M","-6.50%"
"04/28/2022","15.11","15.30","15.55","14.95","1.64M","-1.23%"
"04/27/2022","15.30","14.99","15.60","14.77","1.51M","1.99%"
"04/26/2022","15.00","16.14","16.39","14.62","1.98M","-7.06%"
"04/25/2022","16.14","16.21","16.24","15.09","2.52M","-0.43%"
"04/24/2022","16.21","16.45","16.68","16.04","1.15M","-1.46%"
"04/23/2022","16.45","16.59","17.17","16.45","1.23M","-0.78%"
"04/22/2022","16.58","16.45","16.95","16.27","1.39M","0.78%"
"04/21/2022","16.45","17.07","17.77","16.18","1.80M","-3.62%"
"04/20/2022","17.07","17.42","17.83","16.76","1.69M","-2.02%"
"04/19/2022","17.42","16.96","17.72","16.79","1.52M","2.71%"
"04/18/2022","16.96","16.41","17.13","15.72","2.22M","3.24%"
"04/17/2022","16.43","17.53","17.90","16.36","2.07M","-6.29%"
"04/16/2022","17.53","16.80","17.75","16.54","1.49M","4.36%"
"04/15/2022","16.80","16.49","16.96","16.38","1.09M","1.89%"
"04/14/2022","16.49","16.95","17.32","16.13","1.47M","-2.71%"
"04/13/2022","16.95","16.58","17.15","16.21","1.61M","2.22%"
"04/12/2022","16.58","16.10","17.06","15.99","1.96M","3.18%"
"04/11/2022","16.07","17.34","17.50","15.66","2.92M","-7.34%"
"04/10/2022","17.34","18.38","18.45","17.29","1.76M","-5.65%"
"04/09/2022","18.38","18.01","18.45","17.82","1.52M","2.05%"
"04/08/2022","18.01","19.30","19.59","17.77","2.82M","-6.69%"
"04/07/2022","19.30","18.73","19.49","18.44","1.92M","3.00%"
"04/06/2022","18.74","21.04","21.14","18.63","3.58M","-11.01%"
"04/05/2022","21.06","21.88","22.84","20.88","2.91M","-3.75%"
"04/04/2022","21.88","22.62","23.44","20.82","4.27M","-3.27%"
"04/03/2022","22.62","20.96","22.83","20.63","2.10M","7.91%"
"04/02/2022","20.96","21.61","22.51","20.94","2.72M","-2.90%"
"04/01/2022","21.59","20.98","21.83","20.03","2.67M","3.05%"
"03/31/2022","20.95","21.82","23.30","20.32","4.07M","-3.99%"
"03/30/2022","21.82","22.12","22.41","21.24","2.43M","-1.36%"
"03/29/2022","22.12","21.78","23.21","21.41","3.81M","1.56%"
"03/28/2022","21.78","21.94","23.50","21.28","4.93M","-0.71%"
"03/27/2022","21.94","19.42","21.98","18.96","3.74M","12.97%"
"03/26/2022","19.42","18.74","19.58","18.57","1.25M","3.62%"
"03/25/2022","18.74","19.42","19.99","18.65","2.16M","-3.50%"
"03/24/2022","19.42","18.96","19.81","18.68","2.33M","2.41%"
"03/23/2022","18.96","18.02","19.52","17.78","4.13M","5.23%"
"03/22/2022","18.02","16.95","18.45","16.79","2.76M","6.31%"
"03/21/2022","16.95","16.77","17.17","16.29","1.69M","1.15%"
"03/20/2022","16.76","17.62","17.73","16.61","1.68M","-4.89%"
"03/19/2022","17.62","16.89","17.67","16.77","2.28M","4.39%"
"03/18/2022","16.88","16.57","17.06","16.18","29.13M","1.87%"
"03/17/2022","16.57","16.48","17.20","16.30","35.32M","0.55%"
"03/16/2022","16.48","15.84","16.48","15.59","40.34M","4.04%"
"03/15/2022","15.84","16.17","16.34","15.35","26.14M","-2.04%"
"03/14/2022","16.17","15.74","16.19","15.59","19.03M","2.54%"
"03/13/2022","15.77","16.07","16.43","15.48","18.03M","-1.81%"
"03/12/2022","16.06","16.00","16.64","16.00","15.80M","0.37%"
"03/11/2022","16.00","16.60","16.93","16.00","25.08M","-3.61%"
"03/10/2022","16.60","17.46","17.52","16.08","26.47M","-4.93%"
"03/09/2022","17.46","16.86","17.93","16.73","31.77M","3.56%"
"03/08/2022","16.86","16.41","17.11","16.30","23.21M","2.55%"
"03/07/2022","16.44","16.61","17.30","15.86","38.40M","-1.02%"
"03/06/2022","16.61","17.67","17.77","16.59","26.89M","-6.00%"
"03/05/2022","17.67","17.61","17.90","16.81","29.55M","0.34%"
"03/04/2022","17.61","19.94","19.97","17.35","45.90M","-11.68%"
"03/03/2022","19.94","19.31","20.72","18.89","3.49M","3.25%"
"03/02/2022","19.31","19.34","19.82","18.85","2.39M","-0.15%"
"03/01/2022","19.34","20.14","20.46","19.07","2.99M","-3.98%"
"02/28/2022","20.14","17.22","20.21","16.93","3.07M","16.96%"
"02/27/2022","17.22","17.72","18.78","16.87","2.55M","-2.82%"
"02/26/2022","17.72","17.67","18.22","17.38","1.63M","0.29%"
"02/25/2022","17.67","16.60","17.97","16.36","2.61M","6.43%"
"02/24/2022","16.60","17.30","17.48","14.73","5.92M","-4.04%"
"02/23/2022","17.30","17.91","18.56","17.15","2.69M","-3.42%"
"02/22/2022","17.91","17.77","18.15","16.94","3.11M","0.81%"
"02/21/2022","17.77","18.70","19.46","17.69","3.39M","-4.98%"
"02/20/2022","18.70","20.00","20.04","18.31","2.29M","-6.51%"
"02/19/2022","20.00","19.64","20.47","19.15","1.54M","1.84%"
"02/18/2022","19.64","19.86","20.38","19.20","2.03M","-1.10%"
"02/17/2022","19.86","22.02","22.39","19.60","2.74M","-9.81%"
"02/16/2022","22.02","21.77","22.51","20.75","2.56M","1.15%"
"02/15/2022","21.77","20.77","21.87","20.57","2.12M","4.81%"
"02/14/2022","20.77","19.75","21.23","19.18","2.62M","5.16%"
"02/13/2022","19.75","20.03","20.75","19.51","1.41M","-1.39%"
"02/12/2022","20.03","19.80","20.56","19.15","2.12M","1.17%"
"02/11/2022","19.80","21.57","22.05","19.38","2.78M","-8.22%"
"02/10/2022","21.57","23.08","23.22","21.51","3.03M","-6.54%"
"02/09/2022","23.08","22.99","23.38","22.44","2.01M","0.39%"
"02/08/2022","22.99","24.01","24.64","22.27","3.39M","-4.25%"
"02/07/2022","24.01","23.35","24.37","22.76","3.33M","2.82%"
"02/06/2022","23.35","22.24","24.15","22.24","2.92M","4.79%"
"02/05/2022","22.28","22.26","23.11","21.89","2.46M","0.11%"
"02/04/2022","22.26","20.79","22.37","20.46","3.40M","7.10%"
"02/03/2022","20.79","21.57","21.99","20.06","3.48M","-3.64%"
"02/02/2022","21.57","20.14","22.29","19.95","5.44M","7.11%"
"02/01/2022","20.14","19.81","20.50","19.68","2.26M","1.66%"
"01/31/2022","19.81","19.28","20.04","18.53","2.82M","2.75%"
"01/30/2022","19.28","20.13","20.46","18.90","4.09M","-4.22%"
"01/29/2022","20.13","20.33","21.35","20.03","2.90M","-0.98%"
"01/28/2022","20.33","19.55","20.58","18.94","2.99M","3.99%"
"01/27/2022","19.55","19.75","20.04","18.50","4.52M","-1.02%"
"01/26/2022","19.75","20.05","21.72","19.66","5.11M","-1.33%"
"01/25/2022","20.02","20.75","21.35","19.64","3.36M","-3.52%"
"01/24/2022","20.75","21.24","21.86","18.53","5.65M","-2.31%"
"01/23/2022","21.24","20.56","22.14","20.10","3.08M","3.31%"
"01/22/2022","20.56","24.28","25.31","18.14","7.66M","-15.32%"
"01/21/2022","24.28","25.04","25.46","22.40","6.29M","-3.04%"
"01/20/2022","25.04","26.52","28.51","24.77","3.67M","-5.54%"
"01/19/2022","26.51","29.44","29.56","26.26","3.36M","-9.98%"
"01/18/2022","29.45","29.66","31.62","28.19","2.93M","-0.71%"
"01/17/2022","29.66","31.14","31.32","28.67","2.33M","-4.75%"
"01/16/2022","31.14","32.54","33.12","30.58","2.44M","-4.30%"
"01/15/2022","32.54","32.51","33.97","31.79","1.94M","0.04%"
"01/14/2022","32.53","31.35","33.04","31.08","3.06M","3.76%"
"01/13/2022","31.35","35.02","35.03","31.24","3.83M","-10.29%"
"01/12/2022","34.95","34.39","35.89","32.64","4.44M","1.63%"
"01/11/2022","34.39","34.31","36.99","33.65","5.19M","0.41%"
"01/10/2022","34.25","36.14","37.70","32.34","8.57M","-5.08%"
"01/09/2022","36.08","32.92","37.24","32.84","8.15M","9.60%"
"01/08/2022","32.92","30.14","33.87","30.11","7.20M","9.25%"
"01/07/2022","30.13","30.62","32.40","27.19","7.52M","-1.61%"
"01/06/2022","30.62","30.60","32.55","28.59","7.93M","0.00%"
"01/05/2022","30.63","33.84","37.81","29.20","11.63M","-9.50%"
"01/04/2022","33.84","29.24","35.53","27.83","9.76M","15.74%"
"01/03/2022","29.24","27.32","29.42","26.54","4.59M","7.04%"
"01/02/2022","27.32","25.62","28.52","25.39","4.25M","6.63%"
"01/01/2022","25.62","24.44","25.98","24.44","1.72M","4.83%"
"12/31/2021","24.44","24.77","26.57","24.02","3.01M","-1.35%"
"12/30/2021","24.77","24.02","26.02","23.36","2.70M","3.14%"
"12/29/2021","24.02","24.70","25.30","23.60","2.98M","-2.76%"
"12/28/2021","24.70","28.22","28.22","24.45","4.71M","-12.45%"
"12/27/2021","28.21","26.69","29.87","26.68","3.87M","5.71%"
"12/26/2021","26.69","27.29","27.89","25.90","3.01M","-2.18%"
"12/25/2021","27.29","27.62","28.55","26.58","2.48M","-0.87%"
"12/24/2021","27.53","26.97","28.70","26.44","4.27M","2.07%"
"12/23/2021","26.97","23.35","27.86","22.96","6.66M","15.50%"
"12/22/2021","23.35","23.10","24.18","22.84","3.89M","1.11%"
"12/21/2021","23.09","21.74","23.43","21.44","3.10M","6.27%"
"12/20/2021","21.73","22.65","22.97","20.95","3.59M","-4.11%"
"12/19/2021","22.66","23.66","24.23","22.40","2.66M","-4.22%"
"12/18/2021","23.66","23.28","24.05","22.84","2.55M","1.63%"
"12/17/2021","23.28","24.38","24.86","22.85","2.92M","-4.43%"
"12/16/2021","24.36","25.93","26.45","24.22","2.09M","-6.06%"
"12/15/2021","25.93","25.43","26.67","23.66","2.91M","1.98%"
"12/14/2021","25.43","25.07","25.73","24.24","2.08M","1.44%"
"12/13/2021","25.07","28.48","28.99","24.28","2.90M","-11.99%"
"12/12/2021","28.48","27.87","28.94","27.05","1.57M","2.55%"
"12/11/2021","27.77","26.71","28.47","26.12","2.02M","4.01%"
"12/10/2021","26.70","28.31","29.47","26.44","2.57M","-5.72%"
"12/09/2021","28.32","31.47","31.71","28.11","2.05M","-10.02%"
"12/08/2021","31.47","29.49","33.27","29.08","4.75M","6.80%"
"12/07/2021","29.47","30.27","31.23","29.08","2.63M","-2.72%"
"12/06/2021","30.29","30.38","30.49","26.74","3.71M","-0.15%"
"12/05/2021","30.34","31.75","32.28","28.35","3.35M","-4.48%"
"12/04/2021","31.76","38.02","38.13","24.17","8.04M","-16.47%"
"12/03/2021","38.02","40.15","41.38","35.70","2.72M","-5.28%"
"12/02/2021","40.14","41.00","41.00","39.71","1.70M","-2.10%"
"12/01/2021","41.00","40.77","42.94","40.49","2.15M","0.60%"
"11/30/2021","40.76","41.96","42.77","40.20","2.50M","-2.87%"
"11/29/2021","41.97","41.86","42.61","41.03","1.82M","0.25%"
"11/28/2021","41.86","42.10","42.38","39.16","2.82M","-0.56%"
"11/27/2021","42.10","39.50","44.66","39.31","3.64M","6.58%"
"11/26/2021","39.50","43.06","45.84","38.49","4.71M","-8.27%"
"11/25/2021","43.06","40.40","44.12","40.30","2.19M","6.58%"
"11/24/2021","40.40","41.99","42.48","40.13","2.11M","-3.78%"
"11/23/2021","41.99","41.59","42.48","40.82","1.85M","0.94%"
"11/22/2021","41.60","43.38","43.45","40.77","2.23M","-4.11%"
"11/21/2021","43.38","43.46","45.67","42.90","2.97M","-0.18%"
"11/20/2021","43.46","41.89","44.21","41.08","2.22M","3.76%"
"11/19/2021","41.89","39.82","42.63","39.12","2.24M","5.20%"
"11/18/2021","39.81","42.94","43.30","38.18","3.16M","-7.27%"
"11/17/2021","42.94","42.60","43.39","40.60","2.33M","0.83%"
"11/16/2021","42.58","46.91","46.91","40.16","4.03M","-9.22%"
"11/15/2021","46.90","48.32","49.26","46.01","1.87M","-2.89%"
"11/14/2021","48.30","48.34","49.75","46.83","2.08M","-0.06%"
"11/13/2021","48.33","46.37","48.88","45.51","2.01M","4.23%"
"11/12/2021","46.37","47.74","48.63","44.41","2.71M","-2.96%"
"11/11/2021","47.79","48.30","49.17","46.59","2.90M","-1.11%"
"11/10/2021","48.32","52.49","54.60","43.40","4.19M","-7.94%"
"11/09/2021","52.49","54.69","57.07","52.33","2.85M","-4.00%"
"11/08/2021","54.68","53.51","58.18","51.57","5.51M","2.19%"
"11/07/2021","53.51","49.46","53.89","48.86","3.01M","8.25%"
"11/06/2021","49.43","49.39","51.92","46.51","3.59M","0.15%"
"11/05/2021","49.36","46.04","54.74","45.36","8.66M","7.18%"
"11/04/2021","46.05","46.67","47.96","44.79","2.32M","-1.33%"
"11/03/2021","46.67","47.25","48.16","44.80","2.51M","-1.01%"
"11/02/2021","47.15","47.04","48.79","45.44","3.13M","0.43%"
"11/01/2021","46.95","44.97","46.95","43.28","2.96M","4.40%"
"10/31/2021","44.97","43.31","46.81","43.04","3.66M","3.83%"
"10/30/2021","43.31","45.28","45.47","42.50","2.08M","-4.21%"
"10/29/2021","45.22","43.18","45.78","42.74","2.63M","4.90%"
"10/28/2021","43.11","40.71","44.24","40.54","3.31M","5.94%"
"10/27/2021","40.69","46.81","47.92","37.49","5.84M","-12.98%"
"10/26/2021","46.76","48.75","51.70","46.03","4.23M","-4.12%"
"10/25/2021","48.76","43.32","49.32","43.13","2.98M","12.52%"
"10/24/2021","43.34","45.40","45.48","42.27","1.70M","-4.56%"
"10/23/2021","45.41","45.02","46.12","44.09","1.33M","0.88%"
"10/22/2021","45.01","44.66","46.32","43.91","1.83M","0.79%"
"10/21/2021","44.66","46.91","48.45","44.45","3.08M","-4.80%"
"10/20/2021","46.91","43.79","48.05","43.36","2.75M","7.13%"
"10/19/2021","43.79","43.85","45.38","42.83","1.98M","-0.14%"
"10/18/2021","43.85","44.09","44.52","42.18","1.98M","-0.55%"
"10/17/2021","44.09","45.84","46.81","42.01","2.76M","-3.75%"
"10/16/2021","45.81","43.12","47.39","42.92","4.18M","6.22%"
"10/15/2021","43.13","42.89","44.35","41.37","3.49M","0.74%"
"10/14/2021","42.81","43.15","45.41","42.34","3.03M","-0.77%"
"10/13/2021","43.14","43.17","44.30","40.36","2.77M","-0.04%"
"10/12/2021","43.16","45.05","45.05","40.70","2.90M","-4.20%"
"10/11/2021","45.05","44.92","47.07","43.19","2.40M","0.29%"
"10/10/2021","44.92","49.50","49.53","43.97","2.59M","-9.25%"
"10/09/2021","49.50","49.18","51.75","48.52","2.11M","0.69%"
"10/08/2021","49.16","50.91","52.25","48.61","3.03M","-3.41%"
"10/07/2021","50.90","52.75","54.38","50.70","2.88M","-3.51%"
"10/06/2021","52.75","54.41","56.90","50.38","3.07M","-3.06%"
"10/05/2021","54.41","48.96","57.19","48.29","4.52M","11.00%"
"10/04/2021","49.02","50.30","50.35","47.00","1.68M","-2.51%"
"10/03/2021","50.29","49.58","51.41","48.19","1.61M","1.44%"
"10/02/2021","49.57","51.66","52.46","49.01","1.82M","-4.06%"
"10/01/2021","51.67","45.12","52.60","44.84","2.46M","14.50%"
"09/30/2021","45.13","44.41","45.61","43.46","1.10M","1.53%"
"09/29/2021","44.45","40.87","45.80","40.64","1.44M","8.68%"
"09/28/2021","40.90","42.38","43.78","40.78","954.81K","-3.67%"
"09/27/2021","42.46","43.63","46.63","42.39","1.49M","-2.90%"
"09/26/2021","43.73","45.78","45.94","39.53","2.07M","-4.39%"
"09/25/2021","45.74","46.08","47.09","44.09","1.04M","-0.80%"
"09/24/2021","46.11","50.56","51.45","42.34","2.33M","-8.80%"
"09/23/2021","50.56","49.90","52.13","48.89","1.46M","1.44%"
"09/22/2021","49.84","44.82","51.75","44.11","1.57M","11.60%"
"09/21/2021","44.66","47.57","50.07","42.25","1.90M","-6.02%"
"09/20/2021","47.52","57.25","57.30","45.74","2.43M","-16.85%"
"09/19/2021","57.15","58.58","58.83","56.19","755.16K","-2.47%"
"09/18/2021","58.60","56.46","61.12","55.51","1.23M","3.74%"
"09/17/2021","56.49","57.99","58.58","55.07","982.22K","-2.45%"
"09/16/2021","57.91","61.47","61.60","56.57","1.29M","-5.62%"
"09/15/2021","61.36","56.93","62.19","56.69","1.49M","7.97%"
"09/14/2021","56.83","55.08","58.79","54.48","1.36M","3.21%"
"09/13/2021","55.06","59.49","60.23","50.81","2.10M","-7.48%"
"09/12/2021","59.51","58.05","61.81","56.46","1.69M","2.53%"
"09/11/2021","58.04","56.89","61.85","55.57","2.08M","2.02%"
"09/10/2021","56.89","60.78","62.91","54.54","2.64M","-6.17%"
"09/09/2021","60.63","61.53","64.51","58.72","2.95M","-0.98%"
"09/08/2021","61.23","61.27","63.78","55.56","3.40M","0.33%"
"09/07/2021","61.03","79.61","79.82","55.25","6.26M","-23.25%"
"09/06/2021","79.52","79.30","86.85","76.85","4.08M","0.28%"
"09/05/2021","79.30","78.26","83.56","76.33","5.16M","1.88%"
"09/04/2021","77.84","65.81","78.79","65.40","4.38M","18.30%"
"09/03/2021","65.80","64.64","68.48","63.28","2.06M","1.97%"
"09/02/2021","64.53","66.17","68.83","64.47","2.15M","-2.64%"
"09/01/2021","66.28","62.79","66.43","60.59","2.23M","5.46%"
"08/31/2021","62.85","64.63","67.60","61.87","2.96M","-2.95%"
"08/30/2021","64.76","72.01","73.08","63.80","4.21M","-10.07%"
"08/29/2021","72.01","65.10","74.76","61.64","4.74M","10.61%"
"08/28/2021","65.10","62.75","68.55","61.84","3.25M","3.81%"
"08/27/2021","62.71","56.41","63.60","54.52","2.79M","10.89%"
"08/26/2021","56.55","62.15","63.20","56.01","2.39M","-9.05%"
"08/25/2021","62.18","59.20","63.74","56.13","2.22M","4.93%"
"08/24/2021","59.26","65.62","66.83","58.00","1.84M","-9.72%"
"08/23/2021","65.64","64.55","67.59","63.69","1.64M","1.56%"
"08/22/2021","64.63","64.59","66.96","61.88","1.37M","0.08%"
"08/21/2021","64.58","67.93","69.35","64.04","1.85M","-4.86%"
"08/20/2021","67.88","67.13","70.82","65.73","2.83M","1.24%"
"08/19/2021","67.05","58.66","68.99","57.85","4.65M","14.77%"
"08/18/2021","58.42","55.91","61.50","54.17","2.65M","4.32%"
"08/17/2021","56.00","61.06","64.18","54.52","2.93M","-8.38%"
"08/16/2021","61.12","63.49","67.82","60.40","3.04M","-3.60%"
"08/15/2021","63.40","64.19","64.95","58.56","2.27M","-1.22%"
"08/14/2021","64.18","68.26","68.26","62.17","2.36M","-5.87%"
"08/13/2021","68.18","64.14","68.64","62.98","2.33M","6.50%"
"08/12/2021","64.02","67.14","72.19","60.02","3.75M","-5.00%"
"08/11/2021","67.39","71.51","76.89","65.69","4.62M","-5.83%"
"08/10/2021","71.56","64.29","76.27","61.45","6.03M","11.10%"
"08/09/2021","64.41","55.27","68.54","52.81","5.81M","16.66%"
"08/08/2021","55.21","61.65","62.15","53.30","3.96M","-10.89%"
"08/07/2021","61.96","48.20","66.06","47.89","7.54M","28.55%"
"08/06/2021","48.20","42.10","52.40","40.50","4.56M","14.57%"
"08/05/2021","42.07","39.35","42.72","38.18","1.61M","6.99%"
"08/04/2021","39.32","38.55","40.39","37.85","1.37M","2.08%"
"08/03/2021","38.52","40.18","40.66","37.61","1.39M","-4.23%"
"08/02/2021","40.22","40.89","41.49","39.77","1.30M","-1.64%"
"08/01/2021","40.89","41.96","44.47","40.62","1.88M","-2.41%"
"07/31/2021","41.90","42.24","43.92","40.44","1.84M","-0.57%"
"07/30/2021","42.14","41.25","42.75","38.38","1.77M","2.23%"
"07/29/2021","41.22","40.66","41.83","39.15","1.35M","1.18%"
"07/28/2021","40.74","41.03","43.82","39.32","2.43M","-0.49%"
"07/27/2021","40.94","40.60","41.68","37.59","3.22M","0.79%"
"07/26/2021","40.62","42.57","48.16","40.53","3.94M","-4.67%"
"07/25/2021","42.61","43.86","45.92","40.47","4.37M","22.27%"
"07/24/2021","34.85","34.70","35.85","33.95","1.83M","0.69%"
"07/23/2021","34.61","33.75","35.00","31.80","1.72M","2.40%"
"07/22/2021","33.80","33.48","35.38","32.25","2.70M","1.32%"
"07/21/2021","33.36","28.56","35.00","27.79","2.23M","16.81%"
"07/20/2021","28.56","30.92","31.52","27.08","1.38M","-7.54%"
"07/19/2021","30.89","32.30","32.59","29.93","876.64K","-4.54%"
"07/18/2021","32.36","32.29","34.79","31.94","899.60K","0.37%"
"07/17/2021","32.24","32.32","33.48","31.16","999.03K","-0.31%"
"07/16/2021","32.34","35.96","36.12","32.20","1.12M","-9.97%"
"07/15/2021","35.92","36.86","38.35","35.33","1.36M","-2.55%"
"07/14/2021","36.86","39.09","39.77","35.27","2.09M","-5.49%"
"07/13/2021","39.00","37.20","39.91","35.35","1.47M","4.75%"
"07/12/2021","37.23","39.78","40.84","36.00","1.04M","-6.13%"
"07/11/2021","39.66","38.61","41.41","37.80","1.07M","2.72%"
"07/10/2021","38.61","40.65","42.09","37.72","1.19M","-4.85%"
"07/09/2021","40.58","38.12","42.49","37.85","1.38M","1.32%"
"07/08/2021","40.05","45.37","45.50","39.78","1.72M","-11.75%"
"07/07/2021","45.38","46.15","47.90","45.02","1.49M","-1.24%"
"07/06/2021","45.95","46.33","47.93","45.66","2.01M","-0.54%"
"07/05/2021","46.20","46.54","47.31","45.30","2.13M","-1.26%"
"07/04/2021","46.79","49.79","50.09","46.79","2.12M","-4.43%"
"07/03/2021","48.96","43.89","49.21","43.66","2.19M","11.37%"
"07/02/2021","43.96","45.63","45.75","41.97","2.46M","-3.70%"
"07/01/2021","45.65","49.76","49.76","45.16","3.38M","-8.24%"
"06/30/2021","49.75","54.11","54.11","44.67","6.25M","-7.78%"
"06/29/2021","53.95","51.25","57.30","48.24","5.29M","6.01%"
"06/28/2021","50.89","42.76","50.89","40.94","5.77M","18.65%"
