"Date","Price","Open","High","Low","Vol.","Change %"
"06/29/2024","0.7794","0.7916","0.8026","0.7779","26.67M","-1.54%"
"06/28/2024","0.7916","0.8229","0.8342","0.7910","50.81M","-3.80%"
"06/27/2024","0.8229","0.8122","0.8347","0.8019","50.36M","1.32%"
"06/26/2024","0.8122","0.8298","0.8382","0.7968","51.89M","-2.12%"
"06/25/2024","0.8298","0.8202","0.8456","0.8115","62.47M","1.18%"
"06/24/2024","0.8202","0.7840","0.8202","0.7460","109.53M","4.62%"
"06/23/2024","0.7840","0.8048","0.8150","0.7800","33.48M","-2.55%"
"06/22/2024","0.8045","0.8019","0.8104","0.7920","24.46M","0.33%"
"06/21/2024","0.8019","0.8013","0.8092","0.7845","70.72M","0.07%"
"06/20/2024","0.8013","0.8131","0.8475","0.8008","77.33M","-1.46%"
"06/19/2024","0.8132","0.7947","0.8344","0.7876","73.49M","2.33%"
"06/18/2024","0.7947","0.8581","0.8619","0.7380","173.23M","-7.39%"
"06/17/2024","0.8581","0.9243","0.9296","0.8446","86.32M","-7.20%"
"06/16/2024","0.9246","0.9221","0.9354","0.9009","29.66M","0.28%"
"06/15/2024","0.9220","0.9123","0.9382","0.9121","32.60M","1.06%"
"06/14/2024","0.9123","0.9367","0.9537","0.8809","81.30M","-2.60%"
"06/13/2024","0.9367","0.9729","0.9731","0.9229","67.72M","-3.72%"
"06/12/2024","0.9729","0.9377","0.9981","0.9137","81.27M","3.76%"
"06/11/2024","0.9377","0.9599","0.9635","0.9142","101.92M","-2.27%"
"06/10/2024","0.9595","0.9794","0.9825","0.9476","44.83M","-2.04%"
"06/09/2024","0.9794","0.9678","0.9872","0.9572","41.51M","1.19%"
"06/08/2024","0.9679","0.9991","1.0074","0.9526","67.69M","-3.12%"
"06/07/2024","0.9991","1.0882","1.1043","0.9099","134.71M","-8.19%"
"06/06/2024","1.0882","1.1238","1.1238","1.0742","45.97M","-3.09%"
"06/05/2024","1.1229","1.1075","1.1384","1.1014","55.14M","1.40%"
"06/04/2024","1.1074","1.1051","1.1157","1.0717","66.15M","0.21%"
"06/03/2024","1.1051","1.1126","1.1392","1.1010","49.51M","-0.67%"
"06/02/2024","1.1126","1.1335","1.1436","1.0939","44.18M","-1.85%"
"06/01/2024","1.1336","1.1195","1.1394","1.1151","25.22M","1.25%"
"05/31/2024","1.1195","1.1278","1.1650","1.1106","58.40M","-0.74%"
"05/30/2024","1.1278","1.1410","1.1569","1.1071","69.15M","-1.16%"
"05/29/2024","1.1410","1.2006","1.2096","1.1402","77.86M","-4.97%"
"05/28/2024","1.2007","1.2301","1.2301","1.1709","110.77M","-2.39%"
"05/27/2024","1.2301","1.1935","1.2748","1.1928","146.62M","3.05%"
"05/26/2024","1.1936","1.1913","1.2296","1.1779","135.03M","0.19%"
"05/25/2024","1.1913","1.1578","1.2095","1.1487","97.33M","2.89%"
"05/24/2024","1.1578","1.2034","1.2333","1.1255","123.58M","-3.78%"
"05/23/2024","1.2034","1.1420","1.2570","1.1377","334.34M","5.36%"
"05/22/2024","1.1421","1.2037","1.2110","1.1093","149.73M","-5.12%"
"05/21/2024","1.2037","1.1263","1.2333","1.1226","264.91M","6.87%"
"05/20/2024","1.1263","0.9718","1.1277","0.9481","187.55M","15.90%"
"05/19/2024","0.9718","1.0179","1.0282","0.9658","60.28M","-4.52%"
"05/18/2024","1.0179","1.0308","1.0337","1.0034","68.07M","-1.26%"
"05/17/2024","1.0308","0.9715","1.0730","0.9676","112.67M","6.13%"
"05/16/2024","0.9713","0.9936","0.9990","0.9524","76.39M","-2.25%"
"05/15/2024","0.9936","0.9352","0.9974","0.9246","85.41M","6.25%"
"05/14/2024","0.9352","0.9816","0.9885","0.9319","89.96M","-4.73%"
"05/13/2024","0.9816","0.9972","1.0048","0.9524","88.06M","-1.57%"
"05/12/2024","0.9972","1.0006","1.0116","0.9877","28.80M","-0.33%"
"05/11/2024","1.0005","0.9952","1.0130","0.9870","49.29M","0.54%"
"05/10/2024","0.9952","1.0412","1.0540","0.9857","90.42M","-4.42%"
"05/09/2024","1.0412","1.0279","1.0463","1.0015","74.42M","1.30%"
"05/08/2024","1.0279","1.0253","1.0455","1.0082","85.74M","0.25%"
"05/07/2024","1.0253","1.0602","1.0763","1.0253","73.32M","-3.29%"
"05/06/2024","1.0602","1.0706","1.1305","1.0544","107.71M","-0.97%"
"05/05/2024","1.0706","1.0613","1.0946","1.0352","66.13M","0.86%"
"05/04/2024","1.0614","1.0651","1.0850","1.0581","58.04M","-0.35%"
"05/03/2024","1.0651","1.0291","1.0764","1.0167","92.37M","3.49%"
"05/02/2024","1.0292","1.0304","1.0407","0.9978","90.23M","-0.13%"
"05/01/2024","1.0305","1.0228","1.0562","0.9734","142.34M","0.76%"
"04/30/2024","1.0228","1.0573","1.0697","0.9734","120.42M","-3.27%"
"04/29/2024","1.0573","1.1010","1.1107","1.0360","82.52M","-3.96%"
"04/28/2024","1.1009","1.1252","1.1695","1.0966","87.07M","-2.16%"
"04/27/2024","1.1252","1.0647","1.1285","1.0099","94.92M","5.68%"
"04/26/2024","1.0647","1.0900","1.0934","1.0553","53.23M","-2.32%"
"04/25/2024","1.0900","1.1162","1.1237","1.0677","64.99M","-2.32%"
"04/24/2024","1.1159","1.1785","1.2025","1.1005","82.40M","-5.31%"
"04/23/2024","1.1785","1.2092","1.2193","1.1685","44.47M","-2.54%"
"04/22/2024","1.2092","1.1930","1.2391","1.1830","51.92M","1.74%"
"04/21/2024","1.1885","1.2155","1.2292","1.1712","45.36M","-2.22%"
"04/20/2024","1.2155","1.1194","1.2220","1.1078","52.83M","8.58%"
"04/19/2024","1.1194","1.1383","1.1647","1.0441","103.05M","-1.65%"
"04/18/2024","1.1382","1.1060","1.1660","1.0807","67.57M","2.89%"
"04/17/2024","1.1063","1.1541","1.1709","1.0806","76.50M","-4.11%"
"04/16/2024","1.1536","1.1515","1.1700","1.0933","113.97M","0.20%"
"04/15/2024","1.1514","1.1783","1.2660","1.1218","162.37M","-2.29%"
"04/14/2024","1.1783","1.0327","1.1888","1.0013","255.19M","14.10%"
"04/13/2024","1.0328","1.1740","1.1873","0.8811","360.75M","-12.04%"
"04/12/2024","1.1741","1.4182","1.4414","1.0326","264.91M","-17.21%"
"04/11/2024","1.4182","1.4670","1.4817","1.4110","49.18M","-3.33%"
"04/10/2024","1.4670","1.4838","1.4973","1.4114","72.59M","-1.14%"
"04/09/2024","1.4840","1.5695","1.5891","1.4755","96.77M","-5.46%"
"04/08/2024","1.5696","1.5294","1.5784","1.4917","69.87M","2.63%"
"04/07/2024","1.5294","1.4870","1.5318","1.4812","41.80M","2.85%"
"04/06/2024","1.4870","1.4331","1.5015","1.4263","41.05M","3.76%"
"04/05/2024","1.4331","1.4593","1.4618","1.3853","76.63M","-1.80%"
"04/04/2024","1.4593","1.4795","1.5110","1.4358","73.75M","-1.37%"
"04/03/2024","1.4796","1.4482","1.5036","1.4010","88.94M","2.23%"
"04/02/2024","1.4473","1.5673","1.5673","1.4308","154.34M","-7.66%"
"04/01/2024","1.5673","1.6619","1.6621","1.5326","88.97M","-5.70%"
"03/31/2024","1.6619","1.6411","1.6909","1.6324","40.06M","1.21%"
