"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2023","0.226","0.236","0.237","0.224","2.60M","-4.19%"
"04/30/2023","0.236","0.237","0.249","0.235","4.12M","0.00%"
"04/29/2023","0.237","0.237","0.240","0.235","1.82M","0.00%"
"04/28/2023","0.237","0.238","0.240","0.232","2.18M","-0.38%"
"04/27/2023","0.238","0.232","0.240","0.232","2.77M","2.50%"
"04/26/2023","0.232","0.240","0.245","0.231","3.05M","-3.26%"
"04/25/2023","0.240","0.243","0.243","0.232","2.70M","-1.28%"
"04/24/2023","0.243","0.238","0.250","0.236","5.51M","1.76%"
"04/23/2023","0.238","0.243","0.243","0.236","1.82M","-1.53%"
"04/22/2023","0.242","0.237","0.243","0.236","1.63M","2.24%"
"04/21/2023","0.237","0.250","0.251","0.235","3.15M","-5.16%"
"04/20/2023","0.250","0.264","0.265","0.247","4.31M","-5.38%"
"04/19/2023","0.264","0.274","0.300","0.261","13.83M","-3.76%"
"04/18/2023","0.274","0.263","0.279","0.261","5.96M","4.22%"
"04/17/2023","0.263","0.276","0.276","0.262","5.60M","-4.53%"
"04/16/2023","0.276","0.268","0.277","0.268","4.60M","2.72%"
"04/15/2023","0.268","0.273","0.273","0.268","4.17M","-1.86%"
"04/14/2023","0.273","0.274","0.284","0.270","11.67M","-0.29%"
"04/13/2023","0.274","0.270","0.313","0.267","44.85M","1.67%"
"04/12/2023","0.270","0.262","0.306","0.243","57.05M","2.86%"
"04/11/2023","0.262","0.241","0.274","0.241","29.57M","8.57%"
"04/10/2023","0.242","0.236","0.242","0.236","3.57M","2.20%"
"04/09/2023","0.236","0.237","0.239","0.232","3.44M","0.34%"
"04/08/2023","0.236","0.233","0.245","0.231","4.16M","1.29%"
"04/07/2023","0.233","0.237","0.238","0.231","2.07M","-1.77%"
"04/06/2023","0.237","0.241","0.241","0.234","3.01M","-1.62%"
"04/05/2023","0.241","0.241","0.247","0.237","4.40M","0.00%"
"04/04/2023","0.241","0.237","0.242","0.235","4.10M","1.52%"
"04/03/2023","0.237","0.251","0.252","0.233","9.26M","-5.87%"
"04/02/2023","0.252","0.237","0.283","0.237","35.70M","6.24%"
"04/01/2023","0.237","0.236","0.239","0.233","2.30M","0.72%"
"03/31/2023","0.236","0.232","0.238","0.228","3.35M","1.77%"
"03/30/2023","0.231","0.235","0.239","0.228","2.99M","-1.70%"
"03/29/2023","0.235","0.234","0.239","0.231","3.07M","0.68%"
"03/28/2023","0.234","0.232","0.234","0.226","2.27M","0.91%"
"03/27/2023","0.232","0.247","0.247","0.228","3.85M","-6.31%"
"03/26/2023","0.247","0.247","0.251","0.245","4.43M","0.00%"
"03/25/2023","0.247","0.236","0.250","0.235","7.44M","4.79%"
"03/24/2023","0.236","0.247","0.248","0.234","1.71M","-4.34%"
"03/23/2023","0.247","0.238","0.249","0.237","3.01M","3.79%"
"03/22/2023","0.237","0.253","0.256","0.235","5.02M","-6.02%"
"03/21/2023","0.253","0.259","0.261","0.247","4.01M","-2.28%"
"03/20/2023","0.259","0.262","0.266","0.256","4.23M","-1.37%"
