"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2023","0.05120","0.05202","0.05300","0.05082","85.07M","-1.57%"
"06/23/2023","0.05202","0.05020","0.05360","0.04992","129.03M","3.62%"
"06/22/2023","0.05020","0.05041","0.05218","0.04962","190.61M","-0.42%"
"06/21/2023","0.05041","0.04896","0.05120","0.04890","214.20M","2.98%"
"06/20/2023","0.04896","0.04500","0.04940","0.04470","676.83M","8.79%"
"06/19/2023","0.04500","0.04520","0.04560","0.04422","68.05M","-0.44%"
"06/18/2023","0.04520","0.04580","0.04640","0.04491","80.01M","-1.31%"
"06/17/2023","0.04580","0.04441","0.04648","0.04410","89.90M","3.12%"
"06/16/2023","0.04441","0.04290","0.04480","0.04201","157.66M","3.53%"
"06/15/2023","0.04290","0.04532","0.04630","0.04200","183.81M","-5.34%"
"06/14/2023","0.04532","0.04683","0.04780","0.04530","113.97M","-3.22%"
"06/13/2023","0.04683","0.04520","0.04690","0.04473","107.67M","3.60%"
"06/12/2023","0.04520","0.04436","0.04540","0.04343","115.81M","1.90%"
"06/11/2023","0.04436","0.04542","0.04568","0.04340","136.75M","-2.34%"
"06/10/2023","0.04542","0.04840","0.04841","0.04007","292.78M","-6.16%"
"06/09/2023","0.04840","0.04862","0.04902","0.04760","72.67M","-0.45%"
"06/08/2023","0.04862","0.04840","0.04872","0.04740","64.94M","0.62%"
"06/07/2023","0.04832","0.04951","0.04970","0.04782","107.17M","-2.42%"
"06/06/2023","0.04951","0.04878","0.04988","0.04746","117.49M","1.46%"
"06/05/2023","0.04880","0.05010","0.05058","0.04642","185.16M","-2.59%"
"06/04/2023","0.05010","0.05022","0.05090","0.05000","60.03M","-0.23%"
"06/03/2023","0.05022","0.05082","0.05090","0.05010","53.87M","-1.18%"
"06/02/2023","0.05082","0.05022","0.05100","0.04998","75.40M","1.03%"
"06/01/2023","0.05030","0.05122","0.05160","0.05010","86.37M","-1.80%"
"05/31/2023","0.05122","0.05271","0.05300","0.05090","76.26M","-2.83%"
"05/30/2023","0.05271","0.05270","0.05309","0.05211","65.96M","0.03%"
"05/29/2023","0.05270","0.05331","0.05380","0.05220","66.58M","-1.15%"
"05/28/2023","0.05331","0.05201","0.05399","0.05180","76.84M","2.51%"
"05/27/2023","0.05201","0.05209","0.05249","0.05151","42.78M","-0.15%"
"05/26/2023","0.05209","0.05061","0.05211","0.05021","55.56M","2.92%"
"05/25/2023","0.05061","0.05081","0.05119","0.04980","49.70M","-0.40%"
"05/24/2023","0.05081","0.05220","0.05220","0.05000","74.26M","-2.66%"
"05/23/2023","0.05220","0.05200","0.05309","0.05190","60.12M","0.38%"
"05/22/2023","0.05200","0.05230","0.05249","0.05150","49.42M","-0.57%"
"05/21/2023","0.05230","0.05291","0.05310","0.05180","35.58M","-1.15%"
"05/20/2023","0.05291","0.05280","0.05320","0.05251","25.91M","0.21%"
"05/19/2023","0.05280","0.05232","0.05309","0.05212","42.31M","0.92%"
"05/18/2023","0.05232","0.05330","0.05330","0.05140","64.73M","-1.85%"
"05/17/2023","0.05330","0.05231","0.05369","0.05130","81.49M","1.89%"
"05/16/2023","0.05231","0.05230","0.05280","0.05160","66.46M","0.03%"
"05/15/2023","0.05230","0.05172","0.05322","0.05110","65.02M","1.12%"
"05/14/2023","0.05172","0.05131","0.05240","0.05101","46.37M","0.80%"
"05/13/2023","0.05131","0.05220","0.05231","0.05101","53.14M","-1.71%"
"05/12/2023","0.05220","0.05131","0.05230","0.04990","82.88M","1.73%"
"05/11/2023","0.05131","0.05421","0.05421","0.05021","130.49M","-5.35%"
"05/10/2023","0.05421","0.05401","0.05521","0.05179","86.76M","0.37%"
"05/09/2023","0.05401","0.05448","0.05450","0.05312","58.51M","-0.86%"
"05/08/2023","0.05448","0.05641","0.05682","0.05211","125.45M","-3.57%"
"05/07/2023","0.05650","0.05690","0.05740","0.05621","41.36M","-0.70%"
"05/06/2023","0.05690","0.05830","0.05860","0.05570","52.84M","-2.40%"
"05/05/2023","0.05830","0.05742","0.05870","0.05710","60.39M","1.54%"
"05/04/2023","0.05742","0.05858","0.05890","0.05710","50.80M","-1.99%"
"05/03/2023","0.05858","0.05880","0.05881","0.05602","94.59M","-0.37%"
"05/02/2023","0.05880","0.05932","0.05932","0.05751","78.99M","-0.87%"
"05/01/2023","0.05932","0.06350","0.06412","0.05892","131.03M","-6.59%"
"04/30/2023","0.06350","0.06070","0.06558","0.06062","331.72M","4.61%"
"04/29/2023","0.06070","0.06060","0.06130","0.06038","41.21M","0.17%"
"04/28/2023","0.06060","0.06122","0.06128","0.06008","47.70M","-1.14%"
"04/27/2023","0.06130","0.06048","0.06190","0.05985","89.74M","1.49%"
"04/26/2023","0.06040","0.06083","0.06336","0.05846","128.33M","-0.70%"
"04/25/2023","0.06083","0.05982","0.06127","0.05850","106.74M","1.68%"
"04/24/2023","0.05982","0.06022","0.06098","0.05860","106.81M","-0.65%"
"04/23/2023","0.06022","0.06108","0.06130","0.05930","91.38M","-1.41%"
"04/22/2023","0.06108","0.05962","0.06130","0.05930","68.11M","2.44%"
"04/21/2023","0.05962","0.06180","0.06238","0.05882","174.63M","-3.52%"
"04/20/2023","0.06180","0.06240","0.06420","0.06097","137.04M","-0.96%"
"04/19/2023","0.06240","0.06802","0.06822","0.06130","207.88M","-8.24%"
"04/18/2023","0.06800","0.06640","0.06880","0.06560","149.71M","2.41%"
"04/17/2023","0.06640","0.06910","0.06920","0.06582","144.12M","-3.91%"
"04/16/2023","0.06910","0.06802","0.06972","0.06688","120.05M","1.47%"
"04/15/2023","0.06810","0.06740","0.06972","0.06692","151.80M","1.04%"
"04/14/2023","0.06740","0.06660","0.06830","0.06500","196.49M","1.20%"
"04/13/2023","0.06660","0.06408","0.06690","0.06340","117.00M","3.94%"
"04/12/2023","0.06408","0.06530","0.06548","0.06280","171.65M","-1.87%"
"04/11/2023","0.06530","0.06618","0.06650","0.06502","116.28M","-1.33%"
"04/10/2023","0.06618","0.06441","0.06650","0.06420","103.25M","2.75%"
"04/09/2023","0.06441","0.06471","0.06510","0.06330","71.84M","-0.47%"
"04/08/2023","0.06471","0.06500","0.06561","0.06450","64.47M","-0.44%"
"04/07/2023","0.06500","0.06550","0.06610","0.06450","100.13M","-0.76%"
"04/06/2023","0.06550","0.06700","0.06709","0.06470","127.62M","-2.11%"
"04/05/2023","0.06691","0.06750","0.06840","0.06550","206.13M","-0.87%"
"04/04/2023","0.06750","0.06810","0.06870","0.06628","186.62M","-0.88%"
"04/03/2023","0.06810","0.07282","0.07300","0.06660","236.83M","-6.48%"
"04/02/2023","0.07282","0.07060","0.07780","0.07060","341.91M","3.16%"
"04/01/2023","0.07059","0.07310","0.07555","0.06970","205.73M","-3.42%"
"03/31/2023","0.07309","0.06490","0.07659","0.06490","707.34M","12.61%"
"03/30/2023","0.06490","0.06809","0.06852","0.06280","281.95M","-4.69%"
"03/29/2023","0.06809","0.05952","0.06882","0.05932","245.23M","14.39%"
"03/28/2023","0.05952","0.05922","0.06040","0.05790","120.41M","0.52%"
"03/27/2023","0.05922","0.06192","0.06200","0.05700","123.35M","-4.36%"
"03/26/2023","0.06192","0.06020","0.06248","0.05972","102.23M","2.85%"
"03/25/2023","0.06020","0.05990","0.06060","0.05888","86.72M","0.50%"
"03/24/2023","0.05990","0.06232","0.06240","0.05902","111.71M","-3.88%"
"03/23/2023","0.06232","0.06030","0.06348","0.05970","110.42M","3.35%"
"03/22/2023","0.06030","0.06392","0.06450","0.05920","191.45M","-5.90%"
"03/21/2023","0.06408","0.06150","0.06420","0.05930","170.61M","4.20%"
"03/20/2023","0.06150","0.06489","0.06499","0.06101","171.01M","-4.96%"
"03/19/2023","0.06471","0.06240","0.06639","0.06203","140.29M","3.71%"
"03/18/2023","0.06240","0.06530","0.06631","0.06170","181.46M","-4.44%"
"03/17/2023","0.06530","0.06089","0.06540","0.06001","181.74M","7.25%"
"03/16/2023","0.06089","0.05991","0.06251","0.05891","151.35M","1.63%"
"03/15/2023","0.05991","0.06582","0.06710","0.05890","188.65M","-8.97%"
"03/14/2023","0.06582","0.06440","0.06830","0.06310","224.37M","2.20%"
"03/13/2023","0.06440","0.06180","0.06510","0.05871","193.01M","4.21%"
"03/12/2023","0.06180","0.05820","0.06189","0.05579","127.47M","6.19%"
"03/11/2023","0.05820","0.05890","0.06140","0.05570","115.87M","-1.19%"
"03/10/2023","0.05890","0.05739","0.05981","0.05431","171.40M","2.64%"
"03/09/2023","0.05739","0.06063","0.06149","0.05471","176.26M","-5.35%"
"03/08/2023","0.06063","0.06261","0.06300","0.05897","94.74M","-3.17%"
"03/07/2023","0.06261","0.06390","0.06469","0.06131","76.91M","-2.02%"
"03/06/2023","0.06390","0.06391","0.06490","0.06290","66.20M","-0.02%"
"03/05/2023","0.06391","0.06441","0.06599","0.06380","68.11M","-0.78%"
"03/04/2023","0.06441","0.06400","0.06600","0.06190","92.05M","0.65%"
"03/03/2023","0.06400","0.06891","0.06891","0.06210","127.36M","-7.25%"
"03/02/2023","0.06900","0.07070","0.07089","0.06620","87.42M","-2.40%"
"03/01/2023","0.07070","0.06911","0.07291","0.06862","142.36M","2.30%"
"02/28/2023","0.06911","0.07221","0.07241","0.06831","108.75M","-4.29%"
"02/27/2023","0.07221","0.07481","0.07481","0.07051","118.36M","-3.48%"
"02/26/2023","0.07481","0.07491","0.07619","0.07360","69.81M","-0.13%"
"02/25/2023","0.07491","0.07711","0.07790","0.07238","83.51M","-2.85%"
"02/24/2023","0.07711","0.08080","0.08210","0.07567","139.02M","-4.57%"
"02/23/2023","0.08080","0.08221","0.08320","0.07950","86.22M","-1.71%"
"02/22/2023","0.08221","0.08260","0.08270","0.07831","155.75M","-0.47%"
"02/21/2023","0.08260","0.08670","0.08699","0.08039","161.38M","-4.73%"
"02/20/2023","0.08670","0.08749","0.08930","0.08442","143.50M","-0.91%"
"02/19/2023","0.08750","0.08641","0.09199","0.08630","193.56M","1.25%"
"02/18/2023","0.08642","0.08531","0.08689","0.08451","98.41M","1.30%"
"02/17/2023","0.08531","0.08400","0.08789","0.08371","166.39M","1.56%"
"02/16/2023","0.08400","0.09150","0.09262","0.08341","284.36M","-8.01%"
"02/15/2023","0.09132","0.08750","0.09259","0.08419","219.82M","4.36%"
"02/14/2023","0.08750","0.08589","0.09079","0.08431","342.12M","1.87%"
"02/13/2023","0.08589","0.08670","0.08880","0.07909","415.42M","-0.93%"
"02/12/2023","0.08670","0.08809","0.09860","0.08599","478.29M","-1.59%"
"02/11/2023","0.08810","0.07608","0.09041","0.07600","573.68M","15.79%"
"02/10/2023","0.07608","0.07161","0.07828","0.07141","362.46M","6.25%"
"02/09/2023","0.07161","0.07510","0.07619","0.06807","226.29M","-4.64%"
"02/08/2023","0.07510","0.07481","0.07929","0.07249","279.03M","0.39%"
"02/07/2023","0.07481","0.06750","0.07824","0.06741","436.68M","10.98%"
"02/06/2023","0.06741","0.06981","0.07140","0.06700","97.47M","-3.44%"
"02/05/2023","0.06981","0.07321","0.07440","0.06810","159.83M","-4.65%"
"02/04/2023","0.07321","0.07220","0.07779","0.07020","176.09M","1.40%"
"02/03/2023","0.07220","0.06701","0.07333","0.06670","194.44M","7.75%"
"02/02/2023","0.06701","0.06960","0.07080","0.06650","149.94M","-3.72%"
"02/01/2023","0.06960","0.06451","0.07049","0.06230","190.68M","7.89%"
"01/31/2023","0.06451","0.06402","0.06660","0.06391","109.10M","0.78%"
"01/30/2023","0.06401","0.06939","0.07000","0.06289","129.17M","-7.75%"
"01/29/2023","0.06939","0.06681","0.07069","0.06650","93.42M","3.86%"
"01/28/2023","0.06681","0.06940","0.07009","0.06631","68.89M","-3.73%"
"01/27/2023","0.06940","0.06682","0.07110","0.06510","126.06M","3.85%"
"01/26/2023","0.06682","0.06700","0.07010","0.06531","132.60M","-0.26%"
"01/25/2023","0.06700","0.06270","0.07059","0.06240","201.49M","6.86%"
"01/24/2023","0.06270","0.06840","0.07060","0.06216","143.85M","-8.33%"
"01/23/2023","0.06840","0.06901","0.07030","0.06730","125.84M","-0.89%"
"01/22/2023","0.06901","0.07179","0.07332","0.06760","167.61M","-3.63%"
"01/21/2023","0.07161","0.07250","0.07458","0.06972","327.45M","-1.23%"
"01/20/2023","0.07250","0.06128","0.07981","0.05931","466.41M","18.33%"
"01/19/2023","0.06127","0.05400","0.06229","0.05320","229.37M","13.46%"
"01/18/2023","0.05400","0.05440","0.06001","0.05391","232.94M","-0.72%"
"01/17/2023","0.05439","0.05378","0.05489","0.05259","116.51M","1.14%"
"01/16/2023","0.05378","0.05230","0.05442","0.05110","134.64M","2.83%"
"01/15/2023","0.05230","0.05319","0.05320","0.05010","109.19M","-1.51%"
"01/14/2023","0.05310","0.05051","0.05371","0.04990","196.06M","5.13%"
"01/13/2023","0.05051","0.04769","0.05070","0.04640","118.48M","5.90%"
"01/12/2023","0.04769","0.04579","0.04820","0.04540","177.78M","4.15%"
"01/11/2023","0.04579","0.04469","0.04580","0.04330","106.44M","2.46%"
"01/10/2023","0.04469","0.04441","0.04539","0.04321","142.19M","0.64%"
"01/09/2023","0.04441","0.04180","0.04589","0.04180","182.49M","6.24%"
"01/08/2023","0.04180","0.03960","0.04229","0.03900","80.15M","5.56%"
"01/07/2023","0.03960","0.03919","0.03999","0.03861","38.94M","1.04%"
"01/06/2023","0.03919","0.03840","0.03919","0.03680","70.74M","2.08%"
"01/05/2023","0.03840","0.03850","0.03880","0.03780","85.10M","-0.27%"
"01/04/2023","0.03850","0.03819","0.03909","0.03770","112.36M","0.81%"
"01/03/2023","0.03819","0.03881","0.03930","0.03790","55.38M","-1.58%"
"01/02/2023","0.03881","0.03801","0.03951","0.03750","75.10M","1.85%"
"01/01/2023","0.03810","0.03639","0.03890","0.03630","68.20M","4.41%"
"12/31/2022","0.03649","0.03759","0.03759","0.03579","109.66M","-2.94%"
"12/30/2022","0.03759","0.03949","0.03949","0.03740","111.73M","-4.81%"
"12/29/2022","0.03949","0.04069","0.04090","0.03861","84.28M","-2.95%"
"12/28/2022","0.04069","0.04220","0.04240","0.04021","69.20M","-3.57%"
"12/27/2022","0.04220","0.04391","0.04430","0.04190","52.22M","-3.88%"
"12/26/2022","0.04391","0.04350","0.04400","0.04331","18.94M","0.93%"
"12/25/2022","0.04350","0.04380","0.04410","0.04290","20.11M","-0.68%"
"12/24/2022","0.04380","0.04350","0.04410","0.04350","18.78M","0.69%"
"12/23/2022","0.04350","0.04349","0.04390","0.04321","22.42M","0.02%"
"12/22/2022","0.04349","0.04270","0.04349","0.04240","29.01M","1.85%"
"12/21/2022","0.04270","0.04280","0.04339","0.04201","38.43M","-0.23%"
"12/20/2022","0.04280","0.04090","0.04290","0.04070","42.63M","4.65%"
"12/19/2022","0.04090","0.04380","0.04430","0.04010","46.88M","-6.62%"
"12/18/2022","0.04380","0.04300","0.04430","0.04289","35.68M","1.86%"
"12/17/2022","0.04300","0.04210","0.04319","0.04099","38.11M","2.14%"
"12/16/2022","0.04210","0.04580","0.04609","0.04139","76.15M","-8.08%"
"12/15/2022","0.04580","0.04670","0.04679","0.04499","54.92M","-1.93%"
"12/14/2022","0.04670","0.04781","0.04790","0.04650","62.04M","-2.32%"
"12/13/2022","0.04781","0.04731","0.04830","0.04591","86.79M","1.06%"
"12/12/2022","0.04731","0.04781","0.04801","0.04650","50.48M","-1.04%"
"12/11/2022","0.04781","0.04831","0.04889","0.04781","30.73M","-1.04%"
"12/10/2022","0.04831","0.04809","0.04889","0.04799","27.88M","0.45%"
"12/09/2022","0.04809","0.04781","0.04839","0.04769","34.88M","0.59%"
"12/08/2022","0.04781","0.04710","0.04809","0.04679","46.96M","1.50%"
"12/07/2022","0.04710","0.04821","0.04830","0.04628","46.42M","-2.30%"
"12/06/2022","0.04821","0.04860","0.04878","0.04771","36.27M","-0.80%"
"12/05/2022","0.04860","0.04810","0.04919","0.04800","50.65M","1.04%"
"12/04/2022","0.04810","0.04751","0.04819","0.04731","67.94M","1.24%"
"12/03/2022","0.04751","0.04880","0.04909","0.04739","49.17M","-2.65%"
"12/02/2022","0.04880","0.04919","0.04950","0.04819","66.26M","-0.76%"
"12/01/2022","0.04918","0.05069","0.05069","0.04860","59.15M","-2.99%"
"11/30/2022","0.05069","0.04930","0.05079","0.04900","38.64M","2.44%"
"11/29/2022","0.04948","0.04841","0.04969","0.04800","36.54M","2.22%"
"11/28/2022","0.04841","0.04919","0.04950","0.04731","57.14M","-1.59%"
"11/27/2022","0.04919","0.04940","0.05090","0.04900","33.42M","-0.42%"
"11/26/2022","0.04940","0.04909","0.05069","0.04900","38.65M","0.63%"
"11/25/2022","0.04909","0.04950","0.04969","0.04801","41.93M","-0.82%"
"11/24/2022","0.04950","0.04840","0.04989","0.04791","49.58M","2.27%"
"11/23/2022","0.04840","0.04659","0.04850","0.04641","52.28M","3.88%"
"11/22/2022","0.04659","0.04511","0.04671","0.04449","70.79M","3.29%"
"11/21/2022","0.04511","0.04610","0.04680","0.04490","69.33M","-2.15%"
"11/20/2022","0.04610","0.04871","0.04990","0.04579","44.82M","-5.36%"
"11/19/2022","0.04871","0.04850","0.04930","0.04841","38.86M","1.01%"
"11/18/2022","0.04823","0.04900","0.04930","0.04780","54.56M","-1.17%"
"11/17/2022","0.04880","0.04766","0.05101","0.04766","113.31M","2.52%"
"11/16/2022","0.04760","0.04919","0.04949","0.04680","62.98M","-3.24%"
"11/15/2022","0.04919","0.04721","0.05030","0.04679","105.62M","4.20%"
"11/14/2022","0.04721","0.04529","0.04741","0.04310","160.12M","4.24%"
"11/13/2022","0.04529","0.04719","0.04920","0.04471","111.25M","-4.03%"
"11/12/2022","0.04719","0.04830","0.04839","0.04570","79.86M","-2.50%"
"11/11/2022","0.04840","0.05009","0.05058","0.04579","136.02M","-3.37%"
"11/10/2022","0.05009","0.04420","0.05269","0.04360","331.88M","13.32%"
"11/09/2022","0.04420","0.05210","0.05238","0.04262","419.74M","-15.13%"
"11/08/2022","0.05208","0.05910","0.05950","0.04458","481.07M","-11.88%"
"11/07/2022","0.05910","0.05913","0.06030","0.05820","160.77M","-0.05%"
"11/06/2022","0.05913","0.06217","0.06267","0.05890","146.73M","-4.93%"
"11/05/2022","0.06220","0.06330","0.06400","0.06157","177.48M","-1.74%"
"11/04/2022","0.06330","0.05980","0.06370","0.05910","259.81M","5.85%"
"11/03/2022","0.05980","0.05870","0.06146","0.05857","197.25M","1.87%"
"11/02/2022","0.05870","0.05826","0.06000","0.05727","182.07M","0.75%"
"11/01/2022","0.05826","0.05947","0.06017","0.05816","89.85M","-2.03%"
"10/31/2022","0.05947","0.06057","0.06137","0.05907","131.22M","-1.82%"
"10/30/2022","0.06057","0.06127","0.06274","0.05987","132.19M","-1.27%"
"10/29/2022","0.06135","0.06007","0.06197","0.05980","160.19M","2.13%"
"10/28/2022","0.06007","0.05870","0.06034","0.05827","107.02M","2.34%"
"10/27/2022","0.05870","0.06047","0.06190","0.05810","130.91M","-2.93%"
"10/26/2022","0.06047","0.05970","0.06113","0.05957","112.86M","1.30%"
"10/25/2022","0.05970","0.05867","0.06100","0.05830","87.92M","1.75%"
"10/24/2022","0.05867","0.06060","0.06067","0.05790","99.60M","-3.18%"
"10/23/2022","0.06060","0.05970","0.06084","0.05836","56.16M","1.44%"
"10/22/2022","0.05974","0.05967","0.06006","0.05860","46.32M","0.12%"
"10/21/2022","0.05967","0.05830","0.05987","0.05653","87.81M","2.22%"
"10/20/2022","0.05837","0.05938","0.05998","0.05730","86.32M","-1.70%"
"10/19/2022","0.05938","0.06220","0.06280","0.05878","118.13M","-4.54%"
"10/18/2022","0.06220","0.06247","0.06450","0.06088","142.15M","-0.43%"
"10/17/2022","0.06247","0.06130","0.06277","0.06020","108.05M","1.96%"
"10/16/2022","0.06127","0.06034","0.06153","0.05967","90.05M","1.60%"
"10/15/2022","0.06030","0.06158","0.06300","0.06017","93.39M","-2.08%"
"10/14/2022","0.06158","0.06498","0.06558","0.06068","167.64M","-5.21%"
"10/13/2022","0.06497","0.06558","0.06706","0.05850","402.42M","-0.94%"
"10/12/2022","0.06558","0.06088","0.06698","0.06058","448.53M","7.87%"
"10/11/2022","0.06080","0.05820","0.06248","0.05714","230.66M","4.47%"
"10/10/2022","0.05820","0.06010","0.06058","0.05820","105.99M","-3.11%"
"10/09/2022","0.06007","0.06023","0.06116","0.05940","80.87M","-0.32%"
"10/08/2022","0.06027","0.06040","0.06070","0.05920","66.77M","-0.22%"
"10/07/2022","0.06040","0.05804","0.06098","0.05770","132.65M","4.07%"
"10/06/2022","0.05804","0.05800","0.05866","0.05764","98.44M","0.06%"
"10/05/2022","0.05800","0.05835","0.05845","0.05656","109.87M","-0.68%"
"10/04/2022","0.05840","0.05777","0.05870","0.05730","112.62M","1.21%"
"10/03/2022","0.05770","0.05630","0.05810","0.05580","101.88M","2.49%"
"10/02/2022","0.05630","0.05756","0.05800","0.05610","48.70M","-2.28%"
"10/01/2022","0.05762","0.05730","0.05786","0.05686","54.89M","0.55%"
"09/30/2022","0.05730","0.05780","0.05837","0.05697","91.74M","-0.87%"
"09/29/2022","0.05780","0.05790","0.05837","0.05650","87.90M","-0.17%"
"09/28/2022","0.05790","0.05813","0.05867","0.05627","93.83M","-0.39%"
"09/27/2022","0.05813","0.06010","0.06142","0.05770","121.96M","-3.29%"
"09/26/2022","0.06010","0.05890","0.06050","0.05790","129.33M","2.04%"
"09/25/2022","0.05890","0.06100","0.06217","0.05856","77.30M","-3.44%"
"09/24/2022","0.06100","0.06107","0.06376","0.06097","125.83M","-0.12%"
"09/23/2022","0.06107","0.06000","0.06233","0.05897","134.34M","1.66%"
"09/22/2022","0.06008","0.05650","0.06027","0.05648","98.58M","6.33%"
"09/21/2022","0.05650","0.05747","0.06032","0.05572","112.82M","-1.68%"
"09/20/2022","0.05747","0.05894","0.05937","0.05650","91.81M","-2.50%"
"09/19/2022","0.05894","0.05750","0.05937","0.05610","98.31M","2.51%"
"09/18/2022","0.05750","0.06166","0.06180","0.05640","99.46M","-6.90%"
"09/17/2022","0.06176","0.06060","0.06230","0.06057","71.25M","1.92%"
"09/16/2022","0.06060","0.06095","0.06147","0.05977","104.66M","-0.70%"
"09/15/2022","0.06103","0.06418","0.06418","0.06038","113.69M","-4.91%"
"09/14/2022","0.06418","0.06478","0.06540","0.06240","122.90M","-0.93%"
"09/13/2022","0.06478","0.07364","0.07370","0.06420","321.64M","-12.01%"
"09/12/2022","0.07362","0.06400","0.07424","0.06297","445.52M","15.03%"
"09/11/2022","0.06400","0.06377","0.06487","0.06250","72.70M","0.36%"
"09/10/2022","0.06377","0.06370","0.06455","0.06287","75.29M","0.11%"
"09/09/2022","0.06370","0.06117","0.06430","0.06100","90.59M","4.14%"
"09/08/2022","0.06117","0.06065","0.06153","0.05920","83.58M","0.86%"
"09/07/2022","0.06065","0.05840","0.06117","0.05762","85.56M","3.85%"
"09/06/2022","0.05840","0.06218","0.06358","0.05778","149.25M","-6.08%"
"09/05/2022","0.06218","0.06146","0.06300","0.06020","105.75M","1.16%"
"09/04/2022","0.06146","0.06085","0.06157","0.06036","68.70M","1.02%"
"09/03/2022","0.06085","0.06170","0.06212","0.06045","69.06M","-1.32%"
"09/02/2022","0.06166","0.06337","0.06356","0.06076","100.85M","-2.69%"
"09/01/2022","0.06337","0.06307","0.06357","0.06117","83.88M","0.47%"
"08/31/2022","0.06307","0.06340","0.06718","0.06284","93.27M","-0.52%"
"08/30/2022","0.06340","0.06577","0.06640","0.06228","64.20M","-3.61%"
"08/29/2022","0.06577","0.06257","0.06607","0.06187","66.47M","5.35%"
"08/28/2022","0.06243","0.06285","0.06517","0.06227","61.58M","-0.66%"
"08/27/2022","0.06285","0.06268","0.06368","0.06168","62.99M","0.27%"
"08/26/2022","0.06268","0.06967","0.06967","0.06182","151.75M","-10.04%"
"08/25/2022","0.06967","0.06738","0.06990","0.06720","97.66M","3.41%"
"08/24/2022","0.06738","0.06710","0.07010","0.06510","95.32M","0.42%"
"08/23/2022","0.06710","0.06650","0.06747","0.06420","44.74M","0.90%"
"08/22/2022","0.06650","0.06942","0.07098","0.06380","90.61M","-4.20%"
"08/21/2022","0.06942","0.06770","0.07019","0.06670","53.86M","2.53%"
"08/20/2022","0.06770","0.06538","0.06828","0.06512","72.46M","3.55%"
"08/19/2022","0.06538","0.07078","0.07078","0.06390","119.23M","-7.62%"
"08/18/2022","0.07078","0.07350","0.07464","0.06997","84.57M","-3.71%"
"08/17/2022","0.07350","0.07690","0.07900","0.07280","78.24M","-4.42%"
"08/16/2022","0.07690","0.07780","0.07838","0.07587","75.85M","-1.16%"
"08/15/2022","0.07780","0.07890","0.08087","0.07662","78.05M","-1.39%"
"08/14/2022","0.07890","0.08125","0.08247","0.07785","80.06M","-2.90%"
"08/13/2022","0.08125","0.08290","0.08395","0.08095","75.40M","-1.98%"
"08/12/2022","0.08290","0.08098","0.08310","0.07910","102.93M","2.37%"
"08/11/2022","0.08098","0.07878","0.08448","0.07860","146.68M","2.83%"
"08/10/2022","0.07875","0.07455","0.07878","0.07258","91.24M","5.63%"
"08/09/2022","0.07455","0.08000","0.08152","0.07288","155.03M","-6.81%"
"08/08/2022","0.08000","0.07695","0.08028","0.07678","87.13M","3.96%"
"08/07/2022","0.07695","0.07678","0.07858","0.07578","73.96M","0.23%"
"08/06/2022","0.07678","0.07588","0.07892","0.07538","92.66M","1.19%"
"08/05/2022","0.07588","0.07190","0.07598","0.07168","85.78M","5.53%"
"08/04/2022","0.07190","0.07073","0.07326","0.07048","109.81M","1.66%"
"08/03/2022","0.07073","0.07267","0.07394","0.07020","124.39M","-2.67%"
"08/02/2022","0.07267","0.07685","0.07790","0.07237","151.59M","-5.45%"
"08/01/2022","0.07685","0.07576","0.07828","0.07450","112.33M","1.47%"
"07/31/2022","0.07574","0.07282","0.08114","0.07238","184.47M","4.03%"
"07/30/2022","0.07280","0.07153","0.07840","0.07069","107.24M","1.78%"
"07/29/2022","0.07153","0.07232","0.07400","0.06938","88.14M","-1.10%"
"07/28/2022","0.07232","0.07058","0.07290","0.06773","104.72M","2.47%"
"07/27/2022","0.07058","0.06589","0.07058","0.06422","101.33M","7.12%"
"07/26/2022","0.06589","0.06501","0.06589","0.06320","76.57M","1.32%"
"07/25/2022","0.06502","0.07238","0.07240","0.06502","126.09M","-10.00%"
"07/24/2022","0.07225","0.06850","0.07420","0.06781","135.52M","5.46%"
"07/23/2022","0.06850","0.06941","0.07171","0.06669","68.57M","-1.31%"
"07/22/2022","0.06941","0.07127","0.07538","0.06902","84.69M","-2.61%"
"07/21/2022","0.07127","0.07031","0.07189","0.06785","74.51M","1.37%"
"07/20/2022","0.07031","0.07340","0.07720","0.06970","127.07M","-4.21%"
"07/19/2022","0.07340","0.07050","0.07472","0.06930","134.34M","4.11%"
"07/18/2022","0.07050","0.06472","0.07169","0.06461","123.16M","8.93%"
"07/17/2022","0.06472","0.06667","0.06712","0.06419","50.80M","-2.57%"
"07/16/2022","0.06643","0.06511","0.06734","0.06367","49.08M","2.03%"
"07/15/2022","0.06511","0.06410","0.06660","0.06303","68.50M","1.57%"
"07/14/2022","0.06410","0.06322","0.06432","0.06090","58.44M","1.40%"
"07/13/2022","0.06322","0.05933","0.06330","0.05789","78.52M","6.55%"
"07/12/2022","0.05933","0.06081","0.06199","0.05932","59.73M","-2.41%"
"07/11/2022","0.06080","0.06483","0.06551","0.06009","78.84M","-6.21%"
"07/10/2022","0.06483","0.06881","0.06911","0.06342","87.52M","-5.79%"
"07/09/2022","0.06881","0.06409","0.06978","0.06408","87.11M","7.36%"
"07/08/2022","0.06409","0.06479","0.06643","0.06297","64.91M","-1.09%"
"07/07/2022","0.06479","0.06251","0.06548","0.06180","58.47M","3.65%"
