"Date","Price","Open","High","Low","Vol.","Change %"
"11/16/2023","0.00000115","0.00000125","0.00000132","0.00000112","63,557.07B","-8.00%"
"11/15/2023","0.00000125","0.00000116","0.00000129","0.00000114","50,471.10B","7.76%"
"11/14/2023","0.00000116","0.00000117","0.00000120","0.00000109","47,772.94B","-0.85%"
"11/13/2023","0.00000117","0.00000123","0.00000130","0.00000115","79,408.38B","-4.88%"
"11/12/2023","0.00000123","0.00000128","0.00000130","0.00000119","55,241.30B","-3.91%"
"11/11/2023","0.00000128","0.00000135","0.00000138","0.00000125","51,996.21B","-5.19%"
"11/10/2023","0.00000135","0.00000133","0.00000136","0.00000123","64,127.83B","1.50%"
"11/09/2023","0.00000133","0.00000118","0.00000146","0.00000117","168,303.80B","12.71%"
"11/08/2023","0.00000118","0.00000117","0.00000120","0.00000114","34,096.93B","0.85%"
"11/07/2023","0.00000117","0.00000121","0.00000121","0.00000108","47,703.95B","-3.31%"
"11/06/2023","0.00000121","0.00000112","0.00000121","0.00000111","57,621.40B","8.04%"
"11/05/2023","0.00000112","0.00000112","0.00000115","0.00000108","33,757.27B","0.00%"
"11/04/2023","0.00000112","0.00000108","0.00000114","0.00000106","31,007.71B","3.70%"
"11/03/2023","0.00000108","0.00000109","0.00000110","0.00000103","40,502.30B","-0.92%"
"11/02/2023","0.00000109","0.00000119","0.00000121","0.00000106","59,630.61B","-8.40%"
"11/01/2023","0.00000119","0.00000115","0.00000122","0.00000109","59,466.12B","3.48%"
"10/31/2023","0.00000115","0.00000118","0.00000121","0.00000110","47,770.96B","-2.54%"
"10/30/2023","0.00000118","0.00000115","0.00000123","0.00000113","55,857.63B","2.61%"
"10/29/2023","0.00000115","0.00000114","0.00000116","0.00000111","37,145.06B","0.88%"
"10/28/2023","0.00000114","0.00000117","0.00000126","0.00000112","45,821.65B","-2.56%"
"10/27/2023","0.00000117","0.00000129","0.00000129","0.00000111","94,246.55B","-9.30%"
"10/26/2023","0.00000129","0.00000121","0.00000136","0.00000112","163,770.93B","6.61%"
"10/25/2023","0.00000121","0.00000093","0.00000124","0.00000091","182,380.38B","30.11%"
"10/24/2023","0.00000093","0.00000100","0.00000105","0.00000086","218,079.38B","-7.00%"
"10/23/2023","0.00000100","0.00000075","0.00000101","0.00000073","98,488.62B","33.33%"
"10/22/2023","0.00000075","0.00000070","0.00000076","0.00000068","55,892.29B","7.14%"
"10/21/2023","0.00000070","0.00000066","0.00000073","0.00000065","45,081.51B","6.06%"
"10/20/2023","0.00000066","0.00000063","0.00000066","0.00000062","25,744.34B","4.76%"
"10/19/2023","0.00000063","0.00000063","0.00000064","0.00000062","16,422.65B","0.00%"
"10/18/2023","0.00000063","0.00000064","0.00000064","0.00000062","20,140.91B","-1.56%"
"10/17/2023","0.00000064","0.00000067","0.00000068","0.00000063","21,511.10B","-4.48%"
"10/16/2023","0.00000067","0.00000067","0.00000072","0.00000066","36,632.31B","0.00%"
"10/15/2023","0.00000067","0.00000065","0.00000068","0.00000063","28,766.68B","3.08%"
"10/14/2023","0.00000065","0.00000065","0.00000065","0.00000064","9,182.67B","0.00%"
"10/13/2023","0.00000065","0.00000062","0.00000066","0.00000062","20,367.75B","4.84%"
"10/12/2023","0.00000062","0.00000064","0.00000064","0.00000061","13,048.97B","-3.13%"
"10/11/2023","0.00000064","0.00000065","0.00000066","0.00000062","18,330.97B","0.00%"
"10/10/2023","0.00000064","0.00000066","0.00000067","0.00000064","11,675.24B","-3.03%"
"10/09/2023","0.00000066","0.00000072","0.00000072","0.00000064","23,455.38B","-8.33%"
"10/08/2023","0.00000072","0.00000071","0.00000072","0.00000069","12,433.87B","1.41%"
"10/07/2023","0.00000071","0.00000072","0.00000073","0.00000070","10,769.43B","-1.39%"
"10/06/2023","0.00000072","0.00000070","0.00000073","0.00000069","18,345.13B","2.86%"
"10/05/2023","0.00000070","0.00000072","0.00000073","0.00000070","20,214.68B","-2.78%"
"10/04/2023","0.00000072","0.00000072","0.00000073","0.00000069","19,877.82B","0.00%"
"10/03/2023","0.00000072","0.00000075","0.00000075","0.00000071","21,431.08B","-4.00%"
"10/02/2023","0.00000075","0.00000081","0.00000085","0.00000073","49,254.11B","-7.41%"
"10/01/2023","0.00000081","0.00000080","0.00000083","0.00000077","29,856.16B","1.25%"
"09/30/2023","0.00000080","0.00000079","0.00000082","0.00000077","38,739.10B","1.27%"
"09/29/2023","0.00000079","0.00000073","0.00000083","0.00000072","59,606.47B","8.22%"
"09/28/2023","0.00000073","0.00000073","0.00000075","0.00000070","28,474.43B","0.00%"
"09/27/2023","0.00000073","0.00000069","0.00000077","0.00000069","43,806.44B","5.80%"
"09/26/2023","0.00000069","0.00000071","0.00000072","0.00000068","25,717.64B","-2.82%"
"09/25/2023","0.00000071","0.00000068","0.00000072","0.00000066","43,931.33B","4.41%"
"09/24/2023","0.00000068","0.00000068","0.00000069","0.00000066","27,702.11B","0.00%"
"09/23/2023","0.00000068","0.00000071","0.00000074","0.00000066","60,403.91B","-5.56%"
"09/22/2023","0.00000072","0.00000061","0.00000074","0.00000061","77,127.47B","18.03%"
"09/21/2023","0.00000061","0.00000063","0.00000064","0.00000060","17,923.40B","-3.17%"
"09/20/2023","0.00000063","0.00000064","0.00000065","0.00000061","23,989.40B","-1.56%"
"09/19/2023","0.00000064","0.00000063","0.00000065","0.00000062","18,766.61B","1.59%"
"09/18/2023","0.00000063","0.00000063","0.00000065","0.00000062","31,981.54B","0.00%"
"09/17/2023","0.00000063","0.00000068","0.00000068","0.00000061","32,626.77B","-7.35%"
"09/16/2023","0.00000068","0.00000068","0.00000070","0.00000067","17,286.51B","0.00%"
"09/15/2023","0.00000068","0.00000068","0.00000069","0.00000066","21,266.97B","0.00%"
"09/14/2023","0.00000068","0.00000067","0.00000070","0.00000067","17,332.88B","1.49%"
"09/13/2023","0.00000067","0.00000067","0.00000070","0.00000065","29,990.78B","0.00%"
"09/12/2023","0.00000067","0.00000067","0.00000070","0.00000066","33,122.02B","0.00%"
"09/11/2023","0.00000067","0.00000071","0.00000071","0.00000064","42,666.11B","-5.63%"
"09/10/2023","0.00000071","0.00000079","0.00000079","0.00000069","39,321.42B","-10.13%"
"09/09/2023","0.00000079","0.00000079","0.00000080","0.00000078","11,689.76B","0.00%"
"09/08/2023","0.00000079","0.00000081","0.00000082","0.00000078","20,213.72B","-2.47%"
"09/07/2023","0.00000081","0.00000080","0.00000082","0.00000078","17,298.60B","1.25%"
"09/06/2023","0.00000080","0.00000080","0.00000081","0.00000077","25,466.01B","0.00%"
"09/05/2023","0.00000080","0.00000080","0.00000082","0.00000078","22,476.85B","0.00%"
"09/04/2023","0.00000080","0.00000080","0.00000083","0.00000078","26,266.20B","0.00%"
"09/03/2023","0.00000080","0.00000078","0.00000081","0.00000077","16,433.43B","2.56%"
"09/02/2023","0.00000078","0.00000077","0.00000080","0.00000076","23,974.30B","1.30%"
"09/01/2023","0.00000077","0.00000080","0.00000083","0.00000075","36,707.04B","-3.75%"
"08/31/2023","0.00000080","0.00000087","0.00000087","0.00000079","38,603.48B","-8.05%"
"08/30/2023","0.00000087","0.00000090","0.00000090","0.00000086","28,695.34B","-3.33%"
"08/29/2023","0.00000090","0.00000085","0.00000091","0.00000081","68,122.39B","5.88%"
"08/28/2023","0.00000085","0.00000090","0.00000091","0.00000084","35,374.75B","-5.56%"
"08/27/2023","0.00000090","0.00000087","0.00000091","0.00000086","34,265.27B","3.45%"
"08/26/2023","0.00000087","0.00000089","0.00000097","0.00000085","65,310.75B","-2.25%"
"08/25/2023","0.00000089","0.00000095","0.00000095","0.00000079","151,359.11B","-6.32%"
"08/24/2023","0.00000095","0.00000110","0.00000111","0.00000092","76,302.85B","-13.64%"
"08/23/2023","0.00000110","0.00000107","0.00000113","0.00000104","30,453.45B","2.80%"
"08/22/2023","0.00000107","0.00000109","0.00000109","0.00000102","24,536.51B","-1.83%"
"08/21/2023","0.00000109","0.00000112","0.00000113","0.00000105","24,023.54B","-2.68%"
"08/20/2023","0.00000112","0.00000113","0.00000115","0.00000110","14,894.82B","-1.75%"
"08/19/2023","0.00000114","0.00000109","0.00000115","0.00000108","28,753.73B","4.59%"
"08/18/2023","0.00000109","0.00000109","0.00000112","0.00000105","40,526.31B","0.00%"
"08/17/2023","0.00000109","0.00000116","0.00000122","0.00000095","81,794.74B","-6.84%"
"08/16/2023","0.00000117","0.00000127","0.00000128","0.00000114","48,106.18B","-7.87%"
"08/15/2023","0.00000127","0.00000141","0.00000141","0.00000124","43,430.49B","-9.93%"
"08/14/2023","0.00000141","0.00000136","0.00000146","0.00000132","50,275.80B","3.68%"
"08/13/2023","0.00000136","0.00000136","0.00000143","0.00000132","35,890.10B","0.00%"
"08/12/2023","0.00000136","0.00000125","0.00000136","0.00000124","40,050.34B","8.80%"
"08/11/2023","0.00000125","0.00000123","0.00000127","0.00000122","16,627.57B","1.63%"
"08/10/2023","0.00000123","0.00000124","0.00000127","0.00000121","23,022.53B","-0.81%"
"08/09/2023","0.00000124","0.00000117","0.00000129","0.00000117","68,457.35B","5.98%"
"08/08/2023","0.00000117","0.00000112","0.00000123","0.00000110","53,509.36B","4.46%"
"08/07/2023","0.00000112","0.00000115","0.00000120","0.00000106","38,031.80B","-2.61%"
"08/06/2023","0.00000115","0.00000115","0.00000118","0.00000113","19,530.65B","0.00%"
"08/05/2023","0.00000115","0.00000115","0.00000117","0.00000112","21,642.35B","0.00%"
"08/04/2023","0.00000115","0.00000120","0.00000122","0.00000114","26,158.27B","-4.17%"
"08/03/2023","0.00000120","0.00000122","0.00000123","0.00000119","16,274.53B","-1.64%"
"08/02/2023","0.00000122","0.00000131","0.00000132","0.00000121","44,080.36B","-6.87%"
"08/01/2023","0.00000131","0.00000124","0.00000131","0.00000119","36,857.40B","5.65%"
"07/31/2023","0.00000124","0.00000130","0.00000132","0.00000120","21,242.03B","-4.62%"
"07/30/2023","0.00000130","0.00000135","0.00000135","0.00000126","20,810.17B","-3.70%"
"07/29/2023","0.00000135","0.00000133","0.00000136","0.00000132","9,697.74B","1.50%"
"07/28/2023","0.00000133","0.00000135","0.00000138","0.00000129","23,422.41B","-1.48%"
"07/27/2023","0.00000135","0.00000134","0.00000144","0.00000131","39,338.52B","0.75%"
"07/26/2023","0.00000134","0.00000130","0.00000139","0.00000122","49,097.86B","3.08%"
"07/25/2023","0.00000130","0.00000135","0.00000136","0.00000129","24,743.46B","-3.70%"
"07/24/2023","0.00000135","0.00000151","0.00000151","0.00000131","40,499.23B","-10.60%"
"07/23/2023","0.00000151","0.00000149","0.00000154","0.00000147","11,285.53B","1.34%"
"07/22/2023","0.00000149","0.00000153","0.00000155","0.00000147","10,538.54B","-2.61%"
"07/21/2023","0.00000153","0.00000150","0.00000155","0.00000148","21,841.72B","2.00%"
"07/20/2023","0.00000150","0.00000152","0.00000158","0.00000147","21,802.58B","-1.32%"
"07/19/2023","0.00000152","0.00000152","0.00000158","0.00000151","20,531.00B","0.00%"
"07/18/2023","0.00000152","0.00000158","0.00000160","0.00000148","23,826.64B","-3.80%"
"07/17/2023","0.00000158","0.00000157","0.00000161","0.00000151","31,742.37B","0.64%"
"07/16/2023","0.00000157","0.00000165","0.00000167","0.00000156","20,936.80B","-4.85%"
"07/15/2023","0.00000165","0.00000164","0.00000171","0.00000161","33,196.25B","0.00%"
"07/14/2023","0.00000165","0.00000171","0.00000188","0.00000156","112,278.33B","-3.51%"
"07/13/2023","0.00000171","0.00000150","0.00000176","0.00000146","72,766.75B","14.00%"
"07/12/2023","0.00000150","0.00000151","0.00000157","0.00000149","27,754.52B","-0.66%"
"07/11/2023","0.00000151","0.00000151","0.00000154","0.00000148","20,249.23B","0.00%"
"07/10/2023","0.00000151","0.00000154","0.00000159","0.00000144","50,216.56B","-1.95%"
"07/09/2023","0.00000154","0.00000156","0.00000158","0.00000153","17,418.12B","-1.28%"
"07/08/2023","0.00000156","0.00000156","0.00000159","0.00000151","19,930.92B","0.00%"
"07/07/2023","0.00000156","0.00000155","0.00000160","0.00000151","45,495.69B","0.65%"
"07/06/2023","0.00000155","0.00000165","0.00000179","0.00000153","68,048.97B","-6.63%"
"07/05/2023","0.00000166","0.00000171","0.00000177","0.00000161","43,932.98B","-2.92%"
"07/04/2023","0.00000171","0.00000184","0.00000187","0.00000169","59,604.79B","-7.07%"
"07/03/2023","0.00000184","0.00000158","0.00000186","0.00000156","109,987.67B","16.46%"
"07/02/2023","0.00000158","0.00000155","0.00000161","0.00000149","30,454.52B","1.94%"
"07/01/2023","0.00000155","0.00000162","0.00000164","0.00000152","35,904.15B","-4.32%"
"06/30/2023","0.00000162","0.00000154","0.00000170","0.00000148","136,258.47B","5.19%"
"06/29/2023","0.00000154","0.00000143","0.00000162","0.00000141","62,823.01B","8.45%"
"06/28/2023","0.00000142","0.00000161","0.00000162","0.00000139","61,889.39B","-11.80%"
"06/27/2023","0.00000161","0.00000150","0.00000167","0.00000149","67,132.95B","6.62%"
"06/26/2023","0.00000151","0.00000161","0.00000163","0.00000149","73,746.15B","-6.21%"
"06/25/2023","0.00000161","0.00000155","0.00000167","0.00000152","77,060.74B","3.87%"
"06/24/2023","0.00000155","0.00000164","0.00000176","0.00000150","104,122.53B","-5.49%"
"06/23/2023","0.00000164","0.00000155","0.00000178","0.00000146","151,166.81B","5.81%"
"06/22/2023","0.00000155","0.00000138","0.00000169","0.00000136","268,579.47B","12.32%"
"06/21/2023","0.00000138","0.00000106","0.00000146","0.00000104","201,565.37B","30.19%"
"06/20/2023","0.00000106","0.00000095","0.00000108","0.00000091","54,052.79B","11.58%"
"06/19/2023","0.00000095","0.00000094","0.00000096","0.00000091","29,926.45B","1.06%"
"06/18/2023","0.00000094","0.00000100","0.00000101","0.00000093","29,469.77B","-6.00%"
"06/17/2023","0.00000100","0.00000096","0.00000104","0.00000095","54,655.20B","4.17%"
"06/16/2023","0.00000096","0.00000089","0.00000104","0.00000087","83,214.00B","7.87%"
"06/15/2023","0.00000089","0.00000089","0.00000092","0.00000084","43,203.17B","0.00%"
"06/14/2023","0.00000089","0.00000091","0.00000095","0.00000086","47,115.88B","-2.20%"
"06/13/2023","0.00000091","0.00000090","0.00000098","0.00000089","61,529.40B","1.11%"
"06/12/2023","0.00000090","0.00000092","0.00000094","0.00000085","45,614.03B","-2.17%"
"06/11/2023","0.00000092","0.00000093","0.00000095","0.00000089","40,032.21B","-1.08%"
"06/10/2023","0.00000093","0.00000113","0.00000114","0.00000087","120,838.59B","-17.70%"
"06/09/2023","0.00000113","0.00000109","0.00000120","0.00000106","62,877.47B","4.63%"
"06/08/2023","0.00000108","0.00000107","0.00000113","0.00000103","39,737.93B","0.93%"
"06/07/2023","0.00000107","0.00000120","0.00000122","0.00000105","65,927.26B","-10.83%"
"06/06/2023","0.00000120","0.00000104","0.00000126","0.00000097","112,654.55B","15.38%"
"06/05/2023","0.00000104","0.00000124","0.00000124","0.00000096","86,381.28B","-16.13%"
"06/04/2023","0.00000124","0.00000130","0.00000130","0.00000122","27,860.09B","-4.62%"
"06/03/2023","0.00000130","0.00000129","0.00000134","0.00000126","35,520.82B","1.56%"
"06/02/2023","0.00000128","0.00000125","0.00000131","0.00000123","27,722.29B","2.40%"
"06/01/2023","0.00000125","0.00000127","0.00000133","0.00000122","46,575.57B","-1.57%"
"05/31/2023","0.00000127","0.00000129","0.00000132","0.00000119","53,711.90B","-1.55%"
"05/30/2023","0.00000129","0.00000143","0.00000144","0.00000125","47,998.94B","-9.79%"
"05/29/2023","0.00000143","0.00000150","0.00000152","0.00000142","31,600.90B","-4.67%"
"05/28/2023","0.00000150","0.00000152","0.00000154","0.00000143","40,590.33B","-0.66%"
"05/27/2023","0.00000151","0.00000146","0.00000152","0.00000143","36,080.01B","3.42%"
"05/26/2023","0.00000146","0.00000143","0.00000148","0.00000138","49,883.67B","2.10%"
"05/25/2023","0.00000143","0.00000143","0.00000147","0.00000135","59,730.68B","0.00%"
"05/24/2023","0.00000143","0.00000160","0.00000160","0.00000134","93,930.64B","-10.63%"
"05/23/2023","0.00000160","0.00000153","0.00000165","0.00000152","55,776.94B","4.58%"
"05/22/2023","0.00000153","0.00000160","0.00000160","0.00000151","52,205.07B","-4.38%"
"05/21/2023","0.00000160","0.00000171","0.00000175","0.00000158","75,272.13B","-6.43%"
"05/20/2023","0.00000171","0.00000153","0.00000191","0.00000150","107,556.17B","12.50%"
"05/19/2023","0.00000152","0.00000159","0.00000159","0.00000148","52,603.95B","-4.40%"
"05/18/2023","0.00000159","0.00000158","0.00000164","0.00000151","82,741.29B","0.63%"
"05/17/2023","0.00000158","0.00000166","0.00000169","0.00000146","102,946.57B","-4.82%"
"05/16/2023","0.00000166","0.00000174","0.00000182","0.00000165","84,286.82B","-4.60%"
"05/15/2023","0.00000174","0.00000178","0.00000178","0.00000161","112,592.70B","-2.25%"
"05/14/2023","0.00000178","0.00000187","0.00000194","0.00000175","122,105.66B","-4.81%"
"05/13/2023","0.00000187","0.00000175","0.00000206","0.00000156","294,650.43B","6.86%"
"05/12/2023","0.00000175","0.00000139","0.00000183","0.00000106","345,322.12B","25.90%"
"05/11/2023","0.00000139","0.00000192","0.00000194","0.00000126","182,469.74B","-27.60%"
"05/10/2023","0.00000192","0.00000200","0.00000212","0.00000174","122,763.81B","-4.00%"
"05/09/2023","0.00000200","0.00000195","0.00000211","0.00000175","165,216.54B","2.56%"
"05/08/2023","0.00000195","0.00000279","0.00000280","0.00000157","273,210.77B","-29.86%"
"05/07/2023","0.00000278","0.00000263","0.00000310","0.00000243","150,066.81B","5.70%"
"05/06/2023","0.00000263","0.00000373","0.00000382","0.00000231","251,952.83B","-29.68%"
